cell,temperature,rainfall,leaf_mass_per_area,log10_rainfall,log10_leaf_mass_per_area
8607661,21.608333587646484,3098,31.133494988,3.491081413423187,1.4932278765066014
8240341,20.516666412353516,1583,78.0934219486673,3.199480914862356,1.8926144534456597
7138406,24.075000762939453,3613,115.32876294885725,3.5578679615680224,2.061937633679292
7155490,23.5,3135,123.5,3.496237545166735,2.0916669575956846
8351385,20.84166717529297,2313,66.7536790192093,3.3641756327706194,1.8244752061221734
8607661,21.608333587646484,3098,49.4519064825,3.491081413423187,1.6941830392874802
8240349,20.379167556762695,2304,104.88119612666667,3.3624824747511743,2.0206976316592287
7275076,24.1875,3573,80.61980506,3.55303301620244,1.9064417436871806
8240341,20.516666412353516,1583,82.8582184383437,3.199480914862356,1.9183355911549558
8325758,20.737499237060547,2038,215.51724137931,3.3092041796704077,2.3334820194451185
7138401,21.40416717529297,2691,66.6593821998748,3.4299136977637543,1.823861284295579
7155490,23.5,3135,83.1,3.496237545166735,1.919601023784111
7138406,24.075000762939453,3613,52.26419731790027,3.5578679615680224,1.7182042848173276
21711961,17.77916717529297,1848,69.4444444444444,3.2667019668840878,1.84163750790475
23411680,15.041666984558105,1320,97.0873786407767,3.12057393120585,1.9871627752948278
25897286,16.09583282470703,1393,78.740157480315,3.1439511164239633,1.8961962790440434
22036561,19.070833206176758,1516,63.6942675159236,3.1806992012960347,1.8041003475907664
8436825,20.34166717529297,2845,60.9756097560976,3.45408227073109,1.7851561519523025
8445324,20.149999618530273,1780,69.45,3.250420002308894,1.8416722500736344
8607661,21.608333587646484,3098,53.20772343,3.491081413423187,1.7259746773998232
22856583,18.620834350585938,1508,65.2348611572028,3.178401341533755,1.8144797423901389
8180552,20.40833282470703,2464,98.79555555555555,3.3916407034923877,1.9947374077342586
8351385,20.84166717529297,2313,20.4254884647516,3.3641756327706194,1.3101724512514359
8445324,20.149999618530273,1780,76.94,3.250420002308894,1.8861521819707967
8607661,21.608333587646484,3098,41.8193988575,3.491081413423187,1.6213777856613039
8522210,19.225000381469727,1401,60.642329585,3.1464381352857744,1.782775876437941
8240341,20.516666412353516,1583,58.805873272084575,3.199480914862356,1.769420703665849
8325758,20.737499237060547,2038,202.020202020202,3.3092041796704077,2.305394801066431
8607661,21.608333587646484,3098,32.75605507555556,3.491081413423187,1.515291592658575
7138406,24.075000762939453,3613,82.51046748300467,3.5578679615680224,1.9165090477225266
7155490,23.5,3135,45.978,3.496237545166735,1.66255007594033
7138406,24.075000762939453,3613,142.43146746496,3.5578679615680224,2.1536059488278436
7155490,23.5,3135,131.11333333333334,3.496237545166735,2.1176468587278428
7155490,23.5,3135,97.8,3.496237545166735,1.9903388547876015
8445324,20.149999618530273,1780,90.08,3.250420002308894,1.954628377507271
8607661,21.608333587646484,3098,68.19059728909092,3.491081413423187,1.8337244944953772
7138406,24.075000762939453,3613,68.46595405120253,3.5578679615680224,1.8354746642897801
7155490,23.5,3135,75.73333333333333,3.496237545166735,1.879287072319319
8607644,18.84583282470703,3232,110.37527593819,3.5094713521025485,2.0428718023231873
8445324,20.149999618530273,1780,137.28,3.250420002308894,2.1376072705046303
7890126,22.875,2209,94.02030839,3.344195715871435,1.9732216713561226
8197636,20.441667556762695,2341,64.91910986333333,3.3694014136966244,1.8123725563776576
7138406,24.075000762939453,3613,61.176156218775645,3.5578679615680224,1.7865821861920153
7155490,23.5,3135,61.4,3.496237545166735,1.7881683711411678
7138406,24.075000762939453,3613,72.63763009439586,3.5578679615680224,1.861161666271337
8436825,20.34166717529297,2845,108.386038771498,3.45408227073109,2.0349733442412177
8026791,21.929166793823242,1490,63.795112665,3.173186268412274,1.8047874087537095
8445364,19.96666717529297,2984,66.14675319,3.474798818800631,1.8205085317242322
8351391,20.450000762939453,2308,43.598662165,3.363235804483694,1.6394731630467423
8522210,19.225000381469727,1401,42.71423324,3.1464381352857744,1.6305726147812527
8641809,18.52916717529297,1857,43.759915525,3.2688119037397803,1.6410764749555897
7138406,24.075000762939453,3613,55.06831905844753,3.5578679615680224,1.7409018199934962
8180555,20.433332443237305,2436,82,3.3866772839608377,1.9138138523837167
7155490,23.5,3135,41.57333333333334,3.496237545166735,1.6188148474611228
8607661,21.608333587646484,3098,36.9191809175,3.491081413423187,1.567252057279228
8607661,21.608333587646484,3098,42.116399285,3.491081413423187,1.624451234367668
8522210,19.225000381469727,1401,31.339457985,3.1464381352857744,1.4960914810872885
7138406,24.075000762939453,3613,81,3.5578679615680224,1.9084850188786497
8445324,20.149999618530273,1780,66.89,3.250420002308894,1.8253611959526332
8607661,21.608333587646484,3098,49.95982454,3.491081413423187,1.6986209044530265
9530248,23.704166412353516,2108,69.8,3.323870606540509,1.8438554226231612
8445324,20.149999618530273,1780,82.92,3.250420002308894,1.9186592934218232
7138406,24.075000762939453,3613,104,3.5578679615680224,2.0170333392987803
19977978,18.266666412353516,1734,47.55,3.2390490931401916,1.6771505212734328
8402677,23.02916717529297,5124,90.25918526333334,3.7096091210726487,1.9554914089843098
8607661,21.608333587646484,3098,57.320817356,3.491081413423187,1.7583123745143805
9530248,23.704166412353516,2108,78.7,3.323870606540509,1.8959747323590646
7138406,24.075000762939453,3613,63,3.5578679615680224,1.7993405494535817
7138406,24.075000762939453,3613,53.74805023447887,3.5578679615680224,1.7303627143966585
7155490,23.5,3135,71.1,3.496237545166735,1.8518696007297664
8436825,20.34166717529297,2845,60.5450979670815,3.45408227073109,1.7820789862564697
8180555,20.433332443237305,2436,75,3.3866772839608377,1.8750612633917
18081600,18.241666793823242,1613,53.1776827663819,3.2076343673889616,1.7257294088943906
8445324,20.149999618530273,1780,61.41,3.250420002308894,1.788239097382168
8607661,21.608333587646484,3098,67.91092417,3.491081413423187,1.8319396406302022
7155490,23.5,3135,19.9,3.496237545166735,1.2988530764097066
7138406,24.075000762939453,3613,150.95908304653832,3.5578679615680224,2.1788592491796757
7155490,23.5,3135,158.9,3.496237545166735,2.2011238972073794
7138401,21.40416717529297,2691,80.45757416139547,3.4299136977637543,1.9055669342232864
7155490,23.5,3135,36.6,3.496237545166735,1.5634810853944108
8607661,21.608333587646484,3098,33.31822907,3.491081413423187,1.5226819097345636
8522210,19.225000381469727,1401,38.01833244,3.1464381352857744,1.5799930639237245
8231805,20.254167556762695,2465,38.228855135,3.391816923613249,1.5823912921075172
8197636,20.441667556762695,2341,36.36747148,3.3694014136966244,1.5607131069261155
8436825,20.34166717529297,2845,77.2838808226882,3.45408227073109,1.888088922123291
8197636,20.441667556762695,2341,61.96104944333333,3.3694014136966244,1.7921187648584564
8539329,20.633333206176758,4151,72.86823544399999,3.6181527333785195,1.8625382529032417
7138406,24.075000762939453,3613,65,3.5578679615680224,1.8129133566428555
7155490,23.5,3135,40,3.496237545166735,1.6020599913279623
8436825,20.34166717529297,2845,33.9789330615019,3.45408227073109,1.5312097379003895
8607661,21.608333587646484,3098,30.19573823,3.491081413423187,1.4799456517716645
8522210,19.225000381469727,1401,38.32797282,3.1464381352857744,1.5835158498734607
8231805,20.254167556762695,2465,26.60720842,3.391816923613249,1.4249993115529942
8197636,20.441667556762695,2341,26.842532165,3.3694014136966244,1.4288234821905204
7155490,23.5,3135,59,3.496237545166735,1.7708520116421442
7138406,24.075000762939453,3613,79,3.5578679615680224,1.8976270912904414
7155490,23.5,3135,77.7,3.496237545166735,1.8904210188009143
7138406,24.075000762939453,3613,102.78776885597145,3.5578679615680224,2.011941439227447
7138401,21.40416717529297,2691,87.59586513521573,3.4299136977637543,1.9424836062669195
7155490,23.5,3135,74.02309090909091,3.496237545166735,1.869367215543421
8436825,20.34166717529297,2845,82.4474342099177,3.45408227073109,1.9161771448099725
8607661,21.608333587646484,3098,59.345427068,3.491081413423187,1.7733872595054625
8180549,20.237499237060547,2099,93.0466775009835,3.3220124385824006,1.9687008700111073
8607661,21.608333587646484,3098,27.918375485,3.491081413423187,1.4458901439501846
7138406,24.075000762939453,3613,101.00874999999999,3.5578679615680224,2.0043589966749087
7155490,23.5,3135,119.918,3.496237545166735,2.0788843767097447
8658898,19.162500381469727,2971,132.802124833997,3.472902651803664,2.123205023799298
8752854,18.77083396911621,1850,159.235668789809,3.2671717284030137,2.202040356262804
7138406,24.075000762939453,3613,167,3.5578679615680224,2.2227164711475833
7155490,23.5,3135,166.1,3.496237545166735,2.2203696324513946
8428280,20.22083282470703,2392,96.9932104752667,3.3787611753163733,1.9867413347164833
8658913,20.35416603088379,4083,127.5404648898625,3.610979379922997,2.105647995674084
8488069,20.58333396911621,3965,109.051254089422,3.5982431916536224,2.0376306643299786
8436825,20.34166717529297,2845,135.81790661826,3.45408227073109,2.1329570323364067
7138406,24.075000762939453,3613,125.99542808529914,3.5578679615680224,2.1003547864401804
7155490,23.5,3135,105.28999999999999,3.496237545166735,2.0223871256864383
8607661,21.608333587646484,3098,60.39018913142857,3.491081413423187,1.7809663897442196
8351385,20.84166717529297,2313,41.6611113484151,3.3641756327706194,1.6197308509705002
7138401,21.40416717529297,2691,98.49110237039159,3.4299136977637543,1.9933969983556816
7155490,23.5,3135,53.06666666666667,3.496237545166735,1.7248218086819878
8607661,21.608333587646484,3098,45.0593552175,3.491081413423187,1.653784972840868
8607661,21.608333587646484,3098,25.599469786666667,3.491081413423187,1.4082309703466336
8804107,19.516666412353516,2441,25.590828525,3.387567779417189,1.408084346770763
9530248,23.704166412353516,2108,84.9,3.323870606540509,1.9289076902439528
8445324,20.149999618530273,1780,59.04,3.250420002308894,1.7711463488149852
25632506,16.512500762939453,1231,175.438596491228,3.090258052931316,2.2441251443275085
26366893,13.358333587646484,713,261.3654693639092,2.8530895298518657,2.4172482096588106
17654387,18.47916603088379,792,163.0379527238756,2.8987251815894934,2.2122887132380007
26085068,12.320833206176758,793,475.9550141378108,2.8992731873176036,2.6775659064285215
34806089,10.433333396911621,1438,123.36937499999999,3.1577588860468637,2.0912073645660274
28689935,13.666666984558105,954,228.310502283105,2.979548374704095,2.3585258894959003
34789019,9.645833015441895,1448,89.85,3.1607685618611283,1.9535180814449926
34080066,10.25,615,96.5,2.788875115775417,1.9845273133437926
34686565,10.758333206176758,877,77.2,2.9429995933660407,1.8876173003357362
28946106,11.199999809265137,1263,103.092783505155,3.101403350555331,2.0132282657337566
28023944,7.675000190734863,1446,102.5270047443035,3.160168292958512,2.0108382699456384
26085068,12.320833206176758,793,387.4296555492402,2.8992731873176036,2.5881928604421103
25094325,17.325000762939453,850,229.96727272727273,2.929418925714293,2.3616660347772878
26366893,13.358333587646484,713,254.88507801939525,2.8530895298518657,2.4063444108967684
23898389,16.79166603088379,662,222.222222222222,2.8208579894397,2.346787486224656
23838595,16.983333587646484,637,204.081632653061,2.8041394323353503,2.3098039199714857
25375883,15.591666221618652,604,185.185185185185,2.7810369386211318,2.267606240177031
26366992,13.53749942779541,741,215.442176232781,2.869818207979328,2.333330727337703
28689935,13.666666984558105,954,220.264317180617,2.979548374704095,2.3429441471428967
26366893,13.358333587646484,713,150.3146306802966,2.8530895298518657,2.1770012541363353
26785201,15.199999809265137,636,128.5,2.803457115648414,2.1089031276673134
28689935,13.666666984558105,954,139.86013986014,2.979548374704095,2.14569395819892
34789019,9.645833015441895,1448,93.74,3.1607685618611283,1.9719249491841913
26401062,13.404167175292969,701,246.0215281012004,2.8457180179666586,2.390973111682566
19866766,14.920833587646484,822,112.0060468348499,2.9148718175400505,2.0492414694212497
26631691,12.787500381469727,744,235.02810221497367,2.8715729355458786,2.3711197937917854
26366992,13.53749942779541,741,162.8489681946154,2.869818207979328,2.2117850112349138
25094325,17.325000762939453,850,154.1605,2.929418925714293,2.187973110228668
25094322,17.295833587646484,845,204.081632653061,2.926856708949692,2.3098039199714857
26110641,13.479166984558105,700,191.141049976082,2.845098040014257,2.2813539673458885
28689935,13.666666984558105,954,160.513643659711,2.979548374704095,2.2055119533408303
24803689,11.316666603088379,1002,172.714021806898,3.0008677215312267,2.237327597244142
26366893,13.358333587646484,713,160.02179544061448,2.8530895298518657,2.2041791388742764
26785201,15.199999809265137,636,179.5,2.803457115648414,2.254064452914338
28689935,13.666666984558105,954,188.323917137476,2.979548374704095,2.2749054789185297
26119183,13.324999809265137,711,145.40265473771876,2.851869600729766,2.1625723358725173
22726730,16.483333587646484,380,203.708845465859,2.57978359661681,2.309009887388026
34378987,6.75,1441,137.1872959,3.1586639808139894,2.1373138958023454
34806089,10.433333396911621,1438,89.08888888888889,3.1577588860468637,1.949823542475178
34814640,10.433333396911621,1334,58.3090379008746,3.12515582958053,1.7657358756212105
34378991,8.191666603088379,1280,80.9810120128399,3.1072099696478683,1.9083831998076193
34626680,8.229166984558105,1922,74.0627848168665,3.2837533833325265,1.869600037822257
32807060,11.587499618530273,1437,81.3363068974666,3.157456768134226,1.9102844492283488
32995316,8.333333015441895,1181,64.1812867283212,3.072249897613515,1.8074084197306268
34789019,9.645833015441895,1448,116.1,3.1607685618611283,2.064832219738574
28946106,11.199999809265137,1263,117.647058823529,3.101403350555331,2.070581074285706
34378987,6.75,1441,132.1293151,3.1586639808139894,2.120999183804735
25094325,17.325000762939453,850,95.995,2.929418925714293,1.9822486129462327
22702354,16.070833206176758,747,33.2225913621262,2.873320601815399,1.521433504406156
23411680,15.041666984558105,1320,83.3333333333333,3.12057393120585,1.920818753952375
22736524,15.262499809265137,808,88.4955752212389,2.907411360774586,1.94692155651658
34601159,11.737500190734863,734,147,2.8656960599160706,2.167317334748176
34789019,9.645833015441895,1448,156.78,3.1607685618611283,2.1952906601109694
34378987,6.75,1441,174.6767559,3.1586639808139894,2.2422351175989035
34378987,6.75,1441,199.4850822,3.1586639808139894,2.2999104240304846
34378987,6.75,1441,253.4368405,3.1586639808139894,2.403869745760218
34601151,6.724999904632568,1418,277.64642642851965,3.151676230847048,2.443492088064799
34609703,11.758333206176758,696,217.8127459,2.842609239610562,2.3380832900757347
34789019,9.645833015441895,1448,206.79,3.1607685618611283,2.3155295332138492
34378987,6.75,1441,172.2737279,3.1586639808139894,2.2362190516904836
